,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice
2332,60,85.0,16056,StoneBr,9,2005,2006,CemntBd,CmentBd,208.0,240.0,0.0,1752.0,1992.0,1992,876,0,2868,11,2005.0,716.0,214,108,0,0,0,0,0,7,New,556581
2333,60,82.0,12438,StoneBr,8,2006,2006,VinylSd,VinylSd,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,10,2006.0,666.0,324,100,0,0,0,0,0,7,New,361919
2334,60,82.0,16052,StoneBr,10,2006,2006,VinylSd,VinylSd,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,11,2006.0,736.0,250,0,0,0,0,0,0,7,New,535000
2335,60,92.0,15922,StoneBr,9,2005,2006,VinylSd,VinylSd,550.0,0.0,0.0,1390.0,1390.0,1390,1405,0,2795,10,2005.0,660.0,272,102,0,0,0,0,0,1,New,401179
2336,60,66.0,13682,StoneBr,10,2006,2006,VinylSd,VinylSd,1031.0,0.0,0.0,1410.0,1410.0,1426,1519,0,2945,10,2006.0,641.0,192,0,37,0,0,0,0,10,New,438780
2337,60,,14762,Gilbert,5,1948,1950,Plywood,Plywood,0.0,0.0,0.0,0.0,0.0,1547,720,53,2320,7,1979.0,672.0,120,144,0,0,0,0,0,5,WD ,169000
2338,190,100.0,34650,Gilbert,5,1955,1955,Wd Sdng,Wd Sdng,0.0,1056.0,0.0,0.0,1056.0,1056,0,0,1056,5,1955.0,572.0,264,0,0,0,0,0,0,1,WD ,145000
2339,120,60.0,8147,StoneBr,9,2005,2005,MetalSd,MetalSd,230.0,1191.0,0.0,523.0,1714.0,1714,0,0,1714,7,2005.0,517.0,156,55,0,0,0,0,0,8,WD ,318000
2340,20,69.0,11302,StoneBr,8,2005,2006,VinylSd,Other,238.0,1422.0,0.0,392.0,1814.0,1826,0,0,1826,7,2005.0,758.0,180,75,0,0,120,0,0,8,New,319000
2341,20,90.0,18261,StoneBr,9,2005,2005,VinylSd,VinylSd,420.0,1416.0,0.0,494.0,1910.0,2000,0,0,2000,8,2005.0,722.0,351,102,0,0,123,0,0,9,WD ,470000
2342,20,91.0,14145,NWAmes,7,1984,1998,Wd Sdng,Wd Sdng,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,8,1984.0,440.0,108,45,0,0,0,0,400,5,WD ,202500
2343,50,,13837,NWAmes,7,1988,1988,HdBoard,HdBoard,178.0,1002.0,202.0,0.0,1204.0,1377,806,0,2183,9,1988.0,786.0,0,0,0,0,0,0,0,2,WD ,229000
2344,60,,16659,NWAmes,7,1977,1994,Plywood,Plywood,34.0,795.0,0.0,0.0,795.0,1468,795,0,2263,9,1977.0,539.0,0,250,0,0,0,0,0,3,WD ,235000
2345,60,,18800,NWAmes,6,1976,1976,HdBoard,HdBoard,120.0,712.0,0.0,84.0,796.0,790,784,0,1574,6,1976.0,566.0,306,111,0,0,0,0,0,7,WD ,190000
2346,85,,10464,NWAmes,6,1980,1980,HdBoard,HdBoard,130.0,850.0,0.0,138.0,988.0,1102,0,0,1102,5,1980.0,582.0,140,22,0,0,0,0,0,6,WD ,169000
2347,20,80.0,10400,NWAmes,7,1988,1988,Wd Sdng,Wd Sdng,102.0,929.0,0.0,916.0,1845.0,1872,0,0,1872,6,1988.0,604.0,197,39,0,0,0,0,0,6,WD ,241500
2348,60,81.0,10530,NWAmes,7,1978,1978,Plywood,Plywood,68.0,0.0,0.0,945.0,945.0,945,912,0,1857,8,1978.0,482.0,400,105,0,0,0,0,0,7,WD ,188900
2349,20,79.0,10240,NWAmes,6,1980,1980,Plywood,Plywood,157.0,625.0,1061.0,0.0,1686.0,1686,0,0,1686,7,1980.0,612.0,384,131,0,0,0,0,0,5,WD ,207500
2350,60,80.0,16692,NWAmes,7,1978,1978,Plywood,Plywood,184.0,790.0,469.0,133.0,1392.0,1392,1392,0,2784,12,1978.0,564.0,0,112,0,0,440,519,2000,7,WD ,250000
2351,60,85.0,11475,NWAmes,6,1975,1975,VinylSd,VinylSd,0.0,550.0,0.0,163.0,713.0,811,741,0,1552,6,1975.0,434.0,209,208,0,0,0,0,0,2,WD ,179900
2352,85,,9927,NWAmes,7,1976,1976,VinylSd,Wd Shng,252.0,1005.0,0.0,42.0,1047.0,1083,0,0,1083,5,1976.0,596.0,444,0,40,0,0,0,0,7,WD ,172000
2353,60,75.0,9512,Somerst,7,2005,2006,VinylSd,VinylSd,0.0,788.0,0.0,172.0,960.0,960,1358,0,2318,8,2005.0,541.0,0,246,0,0,0,0,0,6,New,294323
2354,80,81.0,10530,NWAmes,6,1975,2000,Plywood,Plywood,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,8,1975.0,485.0,48,28,0,0,0,0,0,6,WD ,184500
2355,20,78.0,10140,NWAmes,5,1975,1975,HdBoard,HdBoard,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,6,1975.0,495.0,0,88,0,0,0,0,0,7,WD ,153500
2356,60,78.0,10140,NWAmes,7,1976,1976,HdBoard,HdBoard,0.0,194.0,0.0,638.0,832.0,832,832,0,1664,8,1976.0,528.0,0,28,0,0,259,0,0,3,WD ,162900
2357,20,78.0,10140,NWAmes,6,1974,1999,HdBoard,HdBoard,99.0,663.0,377.0,0.0,1040.0,1309,0,0,1309,5,1974.0,484.0,265,0,0,0,0,648,0,1,WD ,181000
2358,20,80.0,10000,NWAmes,6,1974,1974,HdBoard,Plywood,176.0,755.0,0.0,348.0,1103.0,1103,0,0,1103,6,1974.0,462.0,295,84,0,0,0,0,0,6,WD ,155000
2359,20,,15870,NAmes,5,1969,1969,VinylSd,Plywood,0.0,75.0,791.0,230.0,1096.0,1096,0,0,1096,6,1969.0,299.0,240,32,0,0,0,0,0,3,WD ,138800
2360,20,71.0,9353,NAmes,4,1970,1970,MetalSd,MetalSd,0.0,0.0,0.0,864.0,864.0,864,0,0,864,5,1972.0,280.0,0,0,0,0,0,0,0,7,Oth,116050
2361,20,,8125,NAmes,4,1971,1971,HdBoard,HdBoard,0.0,614.0,0.0,244.0,858.0,858,0,0,858,5,,0.0,0,0,0,0,0,0,0,6,WD ,88000
2362,20,60.0,7200,NAmes,4,1971,1971,HdBoard,HdBoard,0.0,20.0,620.0,224.0,864.0,874,0,0,874,5,1995.0,576.0,63,0,0,0,0,0,0,3,WD ,97500
2363,120,26.0,8773,NAmes,6,2002,2002,MetalSd,MetalSd,0.0,951.0,0.0,536.0,1487.0,1419,0,0,1419,4,2002.0,543.0,196,68,0,0,0,0,0,9,WD ,190000
2364,160,24.0,2760,BrDale,6,1973,1973,HdBoard,HdBoard,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,6,1973.0,440.0,0,0,0,0,0,0,0,12,WD ,105500
2365,160,24.0,2160,BrDale,5,1973,1973,HdBoard,HdBoard,200.0,402.0,0.0,363.0,765.0,765,600,0,1365,7,1973.0,440.0,0,36,0,0,0,0,0,6,WD ,125500
2366,160,21.0,1953,BrDale,6,1973,1973,HdBoard,HdBoard,408.0,309.0,0.0,174.0,483.0,483,504,0,987,5,1973.0,264.0,72,0,0,0,0,0,0,6,WD ,83000
2367,160,21.0,1890,BrDale,6,1972,1972,HdBoard,HdBoard,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,6,1973.0,264.0,0,0,0,0,0,0,0,7,WD ,116000
2368,160,21.0,1680,BrDale,6,1971,1971,CemntBd,CmentBd,236.0,0.0,0.0,672.0,672.0,672,546,0,1218,7,,0.0,201,0,0,0,0,0,0,4,WD ,91500
2369,160,21.0,1680,BrDale,6,1972,1972,HdBoard,HdBoard,281.0,317.0,0.0,355.0,672.0,672,546,0,1218,7,1972.0,264.0,0,28,0,0,0,0,0,5,WD ,118000
2370,160,21.0,1680,BrDale,6,1972,1972,HdBoard,HdBoard,504.0,276.0,0.0,207.0,483.0,483,465,0,948,5,1972.0,264.0,0,0,0,0,0,0,0,7,WD ,89000
2371,160,21.0,1680,BrDale,6,1972,1972,HdBoard,HdBoard,504.0,382.0,0.0,143.0,525.0,525,567,0,1092,6,1972.0,264.0,352,0,0,0,0,0,0,10,WD ,108000
2372,160,21.0,1680,BrDale,6,1972,1972,HdBoard,HdBoard,297.0,0.0,0.0,483.0,483.0,483,504,0,987,5,1972.0,288.0,0,0,0,0,0,0,0,6,WD ,94500
2373,120,53.0,4043,NPkVill,6,1975,1975,Plywood,Plywood,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,4,1975.0,440.0,0,55,0,0,225,0,0,7,WD ,146300
2374,20,65.0,7514,NAmes,5,1967,1975,MetalSd,MetalSd,0.0,373.0,108.0,462.0,943.0,1387,0,0,1387,6,1974.0,300.0,0,0,240,0,0,0,0,9,WD ,145000
2375,85,68.0,7838,NAmes,5,1967,1967,HdBoard,HdBoard,0.0,769.0,0.0,95.0,864.0,900,0,0,900,6,1967.0,288.0,175,144,0,0,0,0,0,12,WD ,123000
2376,120,24.0,2280,NPkVill,7,1976,1976,Plywood,Brk Cmn,0.0,120.0,492.0,443.0,1055.0,1055,0,0,1055,4,1976.0,319.0,0,29,0,0,0,0,0,4,WD ,137500
2377,160,24.0,2179,NPkVill,6,1976,1976,Plywood,Brk Cmn,0.0,70.0,0.0,785.0,855.0,855,601,0,1456,6,1976.0,460.0,0,28,0,0,0,0,0,7,WD ,144000
2378,20,129.0,16737,NridgHt,9,2004,2005,VinylSd,VinylSd,66.0,1447.0,0.0,533.0,1980.0,1980,0,0,1980,8,2004.0,770.0,194,45,0,0,0,0,0,9,WD ,315000
2379,60,72.0,16387,NridgHt,9,2006,2006,VinylSd,VinylSd,215.0,1369.0,0.0,369.0,1738.0,1738,851,0,2589,11,2006.0,831.0,0,0,0,0,0,0,0,8,New,412083
2380,60,111.0,16259,NridgHt,9,2006,2006,VinylSd,VinylSd,370.0,0.0,0.0,1249.0,1249.0,1249,1347,0,2596,9,2006.0,840.0,240,154,0,0,0,0,0,9,New,342643
2381,20,110.0,16163,NridgHt,8,2004,2004,VinylSd,VinylSd,232.0,0.0,0.0,1618.0,1618.0,1618,0,0,1618,6,2004.0,880.0,0,0,0,0,0,0,0,7,WD ,252000
2382,20,107.0,13891,NridgHt,10,2006,2006,VinylSd,VinylSd,,1386.0,0.0,690.0,2076.0,2076,0,0,2076,7,2006.0,850.0,216,229,0,0,0,0,0,9,New,465000
2383,20,108.0,12228,NridgHt,7,2006,2006,VinylSd,VinylSd,206.0,0.0,0.0,1721.0,1721.0,1740,0,0,1740,8,2006.0,874.0,0,43,0,0,0,0,0,9,New,293000
2384,20,120.0,14780,NridgHt,9,2005,2005,VinylSd,VinylSd,568.0,1505.0,0.0,363.0,1868.0,1868,0,0,1868,7,2005.0,1085.0,354,56,0,0,156,0,0,6,WD ,415000
2385,20,98.0,16033,NridgHt,9,2004,2005,VinylSd,VinylSd,378.0,1261.0,0.0,572.0,1833.0,1850,0,0,1850,8,2004.0,772.0,519,112,0,0,0,0,0,3,WD ,326000
2386,60,101.0,14215,NridgHt,8,2005,2006,VinylSd,VinylSd,380.0,0.0,0.0,1158.0,1158.0,1158,1218,0,2376,9,2005.0,853.0,240,154,0,0,0,0,0,11,New,325300
2387,60,108.0,13418,NridgHt,8,2004,2005,VinylSd,VinylSd,132.0,0.0,0.0,1117.0,1117.0,1132,1320,0,2452,9,2004.0,691.0,113,32,0,0,0,0,0,9,WD ,309000
2388,60,120.0,13975,NridgHt,9,2005,2006,VinylSd,VinylSd,525.0,0.0,0.0,1090.0,1090.0,1117,1089,0,2206,10,2005.0,670.0,148,95,0,0,0,0,0,8,New,300000
2389,60,80.0,10240,NridgHt,8,2005,2005,VinylSd,VinylSd,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,8,2005.0,878.0,192,52,0,0,0,0,0,3,WD ,275500
2390,60,82.0,9942,NridgHt,9,2005,2006,MetalSd,MetalSd,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,2091,8,2005.0,521.0,194,84,0,0,0,0,0,5,New,338500
2391,60,85.0,11924,NridgHt,9,2005,2006,WdShing,Wd Shng,286.0,998.0,0.0,177.0,1175.0,1182,1142,0,2324,11,2005.0,736.0,147,21,0,0,0,0,0,7,New,345000
2392,60,103.0,12867,NridgHt,8,2005,2006,CemntBd,CmentBd,,0.0,0.0,1209.0,1209.0,1209,1044,0,2253,8,2005.0,575.0,243,142,0,0,0,0,0,7,New,344133
2393,60,82.0,10672,NridgHt,8,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,1054.0,1054.0,1054,1335,0,2389,10,2006.0,672.0,176,64,0,0,0,0,0,11,New,298236
2394,60,82.0,11643,NridgHt,8,2005,2006,MetalSd,MetalSd,142.0,880.0,0.0,644.0,1524.0,1544,814,0,2358,10,2005.0,784.0,120,34,0,0,0,0,0,8,New,329900
2395,20,90.0,12378,NridgHt,9,2003,2004,VinylSd,VinylSd,0.0,1274.0,0.0,622.0,1896.0,1944,0,0,1944,8,2003.0,708.0,208,175,0,0,0,0,0,11,WD ,360000
2396,60,86.0,11065,NridgHt,8,2006,2006,VinylSd,VinylSd,788.0,0.0,0.0,1085.0,1085.0,1120,850,0,1970,8,2006.0,753.0,177,74,0,0,0,0,0,10,New,281000
2397,20,121.0,13758,NridgHt,9,2005,2006,VinylSd,VinylSd,430.0,1232.0,0.0,560.0,1792.0,1792,0,0,1792,6,2005.0,925.0,204,49,0,0,0,0,0,3,New,372397
2398,20,131.0,14828,NridgHt,9,2004,2005,MetalSd,MetalSd,674.0,1383.0,0.0,397.0,1780.0,1780,0,0,1780,7,2004.0,816.0,144,68,0,0,0,0,0,8,WD ,378000
2399,20,72.0,11846,NridgHt,9,2003,2004,VinylSd,VinylSd,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,1792,6,2003.0,874.0,206,49,0,0,0,0,0,8,WD ,374000
2400,60,56.0,20431,NridgHt,9,2005,2006,CemntBd,CmentBd,870.0,1410.0,0.0,438.0,1848.0,1848,880,0,2728,10,2006.0,706.0,0,0,0,0,0,0,0,4,New,437154
2401,60,74.0,10927,NridgHt,8,2005,2005,VinylSd,VinylSd,280.0,546.0,0.0,512.0,1058.0,1058,846,0,1904,8,2003.0,736.0,179,60,0,0,0,0,0,6,WD ,275000
2402,60,,13215,NridgHt,8,2004,2004,VinylSd,VinylSd,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,9,2004.0,746.0,168,127,0,0,0,0,0,2,WD ,279000
2403,120,43.0,7052,NridgHt,7,2005,2005,VinylSd,VinylSd,240.0,659.0,0.0,705.0,1364.0,1364,0,0,1364,6,2005.0,484.0,192,36,0,0,0,0,0,6,WD ,185850
2404,120,48.0,5911,NridgHt,9,2005,2005,MetalSd,MetalSd,278.0,472.0,0.0,1088.0,1560.0,1565,0,0,1565,6,2005.0,556.0,196,56,0,0,0,0,0,3,WD ,282500
2405,120,48.0,6955,NridgHt,7,2005,2006,VinylSd,VinylSd,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,6,2005.0,474.0,132,35,0,0,0,0,0,9,New,202500
2406,120,40.0,6792,NridgHt,7,2005,2006,VinylSd,VinylSd,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,6,2005.0,474.0,132,35,0,0,0,0,0,3,New,202665
2407,20,61.0,7740,NridgHt,9,2006,2006,MetalSd,MetalSd,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,1686,6,2006.0,899.0,266,100,0,0,0,0,0,6,New,332200
2408,120,48.0,6373,NridgHt,9,2006,2006,MetalSd,MetalSd,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,6,2006.0,575.0,228,75,0,0,0,0,0,6,New,310090
2409,120,,3136,NridgHt,7,2003,2003,VinylSd,Wd Shng,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,6,2003.0,478.0,148,36,0,0,0,0,0,3,WD ,171750
2410,20,65.0,10237,Gilbert,6,2005,2006,VinylSd,VinylSd,0.0,28.0,0.0,1288.0,1316.0,1316,0,0,1316,6,2005.0,397.0,100,0,0,23,0,0,0,10,New,169990
2411,60,65.0,10237,Gilbert,6,2005,2006,VinylSd,VinylSd,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,2005.0,390.0,0,24,0,0,0,0,0,2,New,170440
2412,60,65.0,10237,Gilbert,7,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,8,2006.0,440.0,0,32,0,0,0,0,0,9,New,169985
2413,60,58.0,17104,Gilbert,7,2006,2006,VinylSd,VinylSd,0.0,554.0,0.0,100.0,654.0,664,832,0,1496,7,2006.0,426.0,100,24,0,0,0,0,0,9,New,179665
2414,60,58.0,14054,Gilbert,7,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,879.0,879.0,879,984,0,1863,9,2006.0,660.0,100,17,0,0,0,0,0,11,New,219210
2415,20,102.0,11660,Gilbert,6,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,1326.0,1326.0,1326,0,0,1326,6,2006.0,427.0,100,0,0,0,0,0,0,7,New,174190
2416,60,105.0,15578,Gilbert,6,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,8,2006.0,429.0,0,0,0,0,0,0,0,5,New,172785
2417,60,96.0,11631,Gilbert,8,2004,2005,VinylSd,VinylSd,236.0,0.0,0.0,1052.0,1052.0,1052,1321,0,2373,9,2004.0,632.0,120,46,0,0,0,0,0,6,New,258000
2418,60,75.0,9073,Gilbert,7,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,8,2006.0,440.0,100,32,0,0,0,0,0,10,New,185101
2419,120,43.0,3087,Blmngtn,7,2006,2006,VinylSd,VinylSd,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,6,2006.0,437.0,100,16,0,0,0,0,0,11,New,210250
2420,120,,3196,Blmngtn,7,2003,2004,VinylSd,VinylSd,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,7,2003.0,420.0,143,20,0,0,0,0,0,10,WD ,234000
2421,120,,3196,Blmngtn,8,2003,2003,VinylSd,VinylSd,40.0,0.0,0.0,1273.0,1273.0,1456,0,0,1456,7,2003.0,400.0,143,20,0,0,0,0,0,5,WD ,215000
2422,120,,2938,Blmngtn,7,2002,2002,VinylSd,VinylSd,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,5,2002.0,398.0,130,30,0,0,0,0,0,5,WD ,246990
2423,120,,3072,Blmngtn,7,2004,2004,VinylSd,VinylSd,18.0,0.0,0.0,1375.0,1375.0,1414,0,0,1414,6,2004.0,398.0,144,20,0,0,0,0,0,5,WD ,178740
2424,120,,3072,Blmngtn,7,2004,2004,VinylSd,VinylSd,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,7,2004.0,388.0,143,20,0,0,0,0,0,9,WD ,225000
2425,120,43.0,3010,Blmngtn,7,2005,2006,VinylSd,VinylSd,16.0,16.0,0.0,1232.0,1248.0,1248,0,0,1248,5,2005.0,438.0,108,0,0,0,0,0,0,3,New,167240
2426,120,43.0,3010,Blmngtn,7,2005,2006,VinylSd,VinylSd,14.0,16.0,0.0,1126.0,1142.0,1142,0,0,1142,6,2005.0,440.0,90,0,0,0,0,0,0,6,New,156820
2427,120,43.0,3013,Blmngtn,7,2005,2005,VinylSd,VinylSd,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,1506,6,2005.0,440.0,142,20,0,0,0,0,0,4,WD ,213490
2428,120,53.0,3982,Blmngtn,8,2006,2006,VinylSd,VinylSd,0.0,1154.0,0.0,366.0,1520.0,1567,0,0,1567,7,2006.0,648.0,312,0,0,0,0,0,0,10,New,264561
2429,120,53.0,4045,Blmngtn,7,2006,2006,VinylSd,VinylSd,45.0,1070.0,0.0,286.0,1356.0,1500,0,0,1500,6,2006.0,648.0,161,20,0,0,0,0,0,10,New,246578
2430,60,60.0,21930,Gilbert,5,2005,2005,VinylSd,VinylSd,0.0,0.0,0.0,732.0,732.0,734,1104,0,1838,7,2005.0,372.0,100,40,0,0,0,0,0,7,WD ,192140
2431,60,,7861,Gilbert,6,2002,2003,VinylSd,VinylSd,0.0,457.0,0.0,326.0,783.0,807,702,0,1509,7,2002.0,393.0,100,75,0,0,0,0,0,6,WD ,183200
2432,60,74.0,9056,Gilbert,8,2004,2004,VinylSd,VinylSd,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,6,2004.0,403.0,100,35,0,0,0,0,0,10,WD ,178000
2433,60,59.0,9171,Gilbert,7,2004,2005,VinylSd,VinylSd,0.0,0.0,0.0,848.0,848.0,848,750,0,1598,7,2004.0,433.0,100,48,0,0,0,0,0,7,WD ,201490
2434,60,106.0,11194,Gilbert,8,2000,2000,VinylSd,VinylSd,40.0,0.0,0.0,1406.0,1406.0,1454,482,0,1936,7,2000.0,504.0,188,124,0,0,0,0,0,11,WD ,230500
2435,60,63.0,7875,Gilbert,7,2003,2003,VinylSd,VinylSd,0.0,0.0,0.0,783.0,783.0,807,702,0,1509,8,2003.0,393.0,0,75,0,0,0,0,0,7,WD ,180000
2436,60,,8121,Gilbert,6,2000,2000,VinylSd,VinylSd,0.0,0.0,0.0,953.0,953.0,953,711,0,1664,7,2000.0,460.0,100,40,0,0,0,0,0,1,WD ,172400
2437,60,,8658,Gilbert,6,2000,2000,VinylSd,VinylSd,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,9,2000.0,431.0,0,0,0,0,0,0,0,4,WD ,215000
2438,60,,11214,Gilbert,7,1998,1999,VinylSd,VinylSd,0.0,0.0,0.0,930.0,930.0,956,930,0,1886,10,1998.0,431.0,89,0,0,0,0,0,0,7,WD ,199900
2439,60,58.0,10852,Gilbert,6,2000,2000,VinylSd,VinylSd,0.0,786.0,0.0,173.0,959.0,959,712,0,1671,7,2000.0,472.0,0,38,0,0,0,0,0,2,WD ,173000
2440,60,,12104,Gilbert,7,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,1035.0,1035.0,1082,1240,0,2322,8,2006.0,617.0,400,45,0,0,0,0,0,8,New,287602
2441,60,66.0,8738,Gilbert,7,1999,1999,VinylSd,VinylSd,302.0,0.0,0.0,975.0,975.0,1005,1286,0,2291,8,1999.0,429.0,192,0,0,0,0,0,0,2,WD ,230000
2442,60,82.0,9452,NoRidge,8,1997,1998,VinylSd,VinylSd,423.0,1074.0,0.0,322.0,1396.0,1407,985,0,2392,7,1997.0,870.0,0,70,0,0,0,0,0,6,WD ,348000
2443,60,84.0,9660,NoRidge,8,1998,1998,VinylSd,VinylSd,242.0,791.0,0.0,253.0,1044.0,1079,897,0,1976,7,1998.0,885.0,210,31,0,0,0,0,0,2,WD ,286000
2444,60,83.0,9545,NoRidge,8,2000,2000,VinylSd,VinylSd,322.0,505.0,0.0,655.0,1160.0,1205,1029,0,2234,7,2000.0,768.0,0,50,0,0,0,0,0,6,WD ,300000
2445,60,118.0,35760,NoRidge,10,1995,1996,HdBoard,HdBoard,1378.0,1387.0,0.0,543.0,1930.0,1831,1796,0,3627,10,1995.0,807.0,361,76,0,0,0,0,0,7,WD ,625000
2446,60,,9233,NoRidge,9,2000,2000,VinylSd,VinylSd,877.0,1182.0,0.0,358.0,1540.0,1540,1315,0,2855,9,2000.0,774.0,247,55,0,0,0,0,0,3,WD ,405000
2447,60,78.0,12011,NoRidge,8,1998,1998,VinylSd,VinylSd,530.0,956.0,0.0,130.0,1086.0,1086,838,0,1924,7,1998.0,592.0,208,75,0,0,374,0,0,6,WD ,280000
2448,60,93.0,12090,NoRidge,8,1998,1998,VinylSd,VinylSd,650.0,0.0,0.0,1141.0,1141.0,1165,1098,0,2263,10,1998.0,420.0,144,123,0,0,0,0,0,7,WD ,258000
2449,60,83.0,10019,NoRidge,8,1995,1995,VinylSd,VinylSd,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,9,1995.0,725.0,307,169,168,0,0,0,0,6,WD ,350000
2450,60,114.0,17242,NoRidge,9,1993,1994,MetalSd,MetalSd,738.0,292.0,1393.0,48.0,1733.0,1933,1567,0,3500,11,1993.0,959.0,870,86,0,0,210,0,0,5,WD ,584500
2451,60,,10236,NoRidge,8,1994,1995,VinylSd,VinylSd,501.0,380.0,168.0,742.0,1290.0,1305,1189,0,2494,9,1994.0,803.0,200,95,0,0,0,0,0,6,WD ,321000
2452,60,92.0,10120,NoRidge,8,1994,1994,VinylSd,VinylSd,391.0,740.0,0.0,425.0,1165.0,1203,1323,0,2526,8,1994.0,844.0,309,78,0,0,0,0,0,12,WD ,290000
2453,60,,12585,NoRidge,8,1993,1993,HdBoard,ImStucc,420.0,247.0,1039.0,0.0,1286.0,1565,1234,0,2799,8,1993.0,704.0,432,136,0,0,0,0,0,10,WD ,315000
2454,60,75.0,12447,Somerst,8,2005,2006,CemntBd,CmentBd,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,1964,8,2005.0,760.0,200,70,0,0,0,0,0,1,New,252000
2455,20,49.0,15218,Somerst,8,2006,2006,VinylSd,VinylSd,,1562.0,0.0,108.0,1670.0,1670,0,0,1670,6,2006.0,928.0,0,240,200,0,0,0,0,9,New,336820
2456,20,49.0,20896,Somerst,8,2005,2006,VinylSd,VinylSd,0.0,1721.0,0.0,356.0,2077.0,2097,0,0,2097,8,2005.0,1134.0,192,267,0,0,0,0,0,1,New,423000
2457,20,85.0,10182,Somerst,8,2006,2006,VinylSd,VinylSd,420.0,1220.0,0.0,440.0,1660.0,1660,0,0,1660,8,2006.0,500.0,322,50,0,0,0,0,0,5,New,290000
2458,20,73.0,8688,Somerst,7,2005,2005,VinylSd,VinylSd,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,7,2005.0,834.0,208,59,0,0,0,0,0,4,WD ,232000
2459,20,85.0,10936,Somerst,8,2006,2006,VinylSd,VinylSd,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,7,2006.0,510.0,144,0,0,0,0,0,0,9,New,199000
2460,20,72.0,8640,Somerst,8,2006,2006,VinylSd,VinylSd,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,5,2006.0,584.0,0,60,0,0,0,0,0,10,New,198600
2461,60,100.0,13162,Somerst,9,2006,2006,VinylSd,VinylSd,0.0,1836.0,0.0,200.0,2036.0,2036,604,0,2640,11,2006.0,792.0,0,265,0,0,0,0,0,11,New,405749
2462,20,81.0,11216,Somerst,8,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,7,2006.0,776.0,0,140,0,0,0,0,0,6,New,232600
2463,60,84.0,10728,Somerst,8,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,1095.0,1095.0,1095,844,0,1939,8,2006.0,1053.0,192,51,0,0,0,0,0,8,New,266000
2464,60,65.0,8125,Somerst,7,2005,2006,VinylSd,VinylSd,0.0,0.0,0.0,756.0,756.0,756,797,0,1553,6,2005.0,615.0,0,45,0,0,0,0,0,3,New,186500
2465,60,65.0,8125,Somerst,6,2005,2005,VinylSd,VinylSd,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,7,2005.0,615.0,0,53,0,0,0,0,0,2,WD ,200825
2466,60,65.0,8125,Somerst,7,2006,2006,VinylSd,VinylSd,0.0,0.0,0.0,770.0,770.0,778,798,0,1576,6,2006.0,614.0,0,50,0,0,0,0,0,8,New,197000
